"","time","particle","mass","x","y","z","vx","vy","vz","p_x","p_y","p_z"
"1",0,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"2",0.01,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"3",0.02,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"4",0.03,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"5",0.04,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"6",0.05,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"7",0.06,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"8",0.07,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"9",0.08,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"10",0.09,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"11",0.09999999,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"12",0.11,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"13",0.12,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"14",0.13,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"15",0.14,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"16",0.15,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"17",0.16,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"18",0.17,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"19",0.18,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"20",0.19,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"21",0.2,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"22",0.21,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"23",0.22,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"24",0.23,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"25",0.24,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"26",0.25,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"27",0.26,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"28",0.27,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"29",0.28,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"30",0.29,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"31",0.3,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"32",0.31,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"33",0.32,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"34",0.33,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"35",0.34,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"36",0.35,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"37",0.36,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"38",0.37,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"39",0.38,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"40",0.39,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"41",0.4,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"42",0.41,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"43",0.42,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"44",0.43,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"45",0.44,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"46",0.45,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"47",0.46,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"48",0.47,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"49",0.48,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"50",0.49,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"51",0.5,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"52",0.51,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"53",0.52,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"54",0.53,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"55",0.54,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"56",0.55,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"57",0.56,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"58",0.57,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"59",0.58,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"60",0.59,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"61",0.6,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"62",0.61,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"63",0.62,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"64",0.63,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"65",0.64,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"66",0.65,"m1",1,0,0.5,0.3,0,0,0,0,0,0
"67",0.66,"m1",1,0,0.5,0.3,0,0,2.646e-06,0,0,2.646e-06
"68",0.67,"m1",1,0,0.5,0.3000002,0,0,1.055479e-05,0,0,1.055479e-05
"69",0.68,"m1",1,0,0.5,0.3000003,0,0,1.303105e-05,0,0,1.303105e-05
"70",0.69,"m1",1,0,0.5,0.3000006,0,0,3.389486e-05,0,0,3.389486e-05
"71",0.7,"m1",1,0,0.5,0.300001,0,0,3.597115e-05,0,0,3.597115e-05
"72",0.71,"m1",1,0,0.5,0.3000018,0,0,7.45893e-05,0,0,7.45893e-05
"73",0.72,"m1",1,0,0.5,0.3000028,0,0,9.967895e-05,0,0,9.967895e-05
"74",0.73,"m1",1,0,0.5,0.3000042,0,0,0.000136532,0,0,0.000136532
"75",0.74,"m1",1,0,0.5,0.3000058,0,0,0.0001597474,0,0,0.0001597474
"76",0.75,"m1",1,0,0.5,0.3000081,0,0,0.000223364,0,0,0.000223364
"77",0.76,"m1",1,0,0.5,0.3000106,0,0,0.0002438961,0,0,0.0002438961
"78",0.77,"m1",1,0,0.5,0.300014,0,0,0.000338187,0,0,0.000338187
"79",0.78,"m1",1,0,0.5,0.3000177,0,0,0.0003549221,0,0,0.0003549221
"80",0.79,"m1",1,0,0.5,0.3000226,0,0,0.0004834579,0,0,0.0004834579
"81",0.8,"m1",1,0,0.5,0.3000281,0,0,0.0005399983,0,0,0.0005399983
"82",0.81,"m1",1,0,0.5,0.3000349,0,0,0.0006605642,0,0,0.0006605642
"83",0.82,"m1",1,0,0.5,0.3000426,0,0,0.0007596578,0,0,0.0007596578
"84",0.83,"m1",1,0,0.5,0.3000515,0,0,0.0008702255,0,0,0.0008702255
"85",0.84,"m1",1,0,0.5,0.3000619,0,0,0.001014217,0,0,0.001014217
"86",0.85,"m1",1,0,0.5,0.3000732,0,0,0.00111245,0,0,0.00111245
"87",0.86,"m1",1,0,0.5,0.3000865,0,0,0.001303319,0,0,0.001303319
"88",0.87,"m1",1,0,0.5,0.3001013,0,0,0.001452747,0,0,0.001452747
"89",0.88,"m1",1,0,0.5,0.3001186,0,0,0.001696772,0,0,0.001696772
"90",0.89,"m1",1,0,0.5,0.3001381,0,0,0.001903037,0,0,0.001903037
"91",0.9,"m1",1,0,0.5,0.3001606,0,0,0.002205241,0,0,0.002205241
"92",0.91,"m1",1,0,0.5,0.3001858,0,0,0.002472745,0,0,0.002472745
"93",0.92,"m1",1,0,0.5,0.3002147,0,0,0.002836899,0,0,0.002836899
"94",0.93,"m1",1,0,0.5,0.3002471,0,0,0.003168749,0,0,0.003168749
"95",0.94,"m1",1,0,0.5,0.3002838,0,0,0.003597313,0,0,0.003597313
"96",0.95,"m1",1,0,0.5,0.3003246,0,0,0.003995262,0,0,0.003995262
"97",0.96,"m1",1,0,0.5,0.3003704,0,0,0.00448936,0,0,0.00448936
"98",0.97,"m1",1,0,0.5,0.3004209,0,0,0.004953872,0,0,0.004953872
"99",0.98,"m1",1,0,0.5,0.3004759,0,0,0.00538879,0,0,0.00538879
"100",0.9899999,"m1",1,0,0.5,0.3005376,0,0,0.006044802,0,0,0.006044802
"101",1,"m1",1,0,0.5,0.300603,0,0,0.006410906,0,0,0.006410906
"102",1.01,"m1",1,0,0.5,0.3006757,0,0,0.007125267,0,0,0.007125267
"103",1.02,"m1",1,0,0.5,0.3007528,0,0,0.007553773,0,0,0.007553773
"104",1.03,"m1",1,0,0.5,0.3008377,0,0,0.00832471,0,0,0.00832471
"105",1.04,"m1",1,0,0.5,0.3009277,0,0,0.008813238,0,0,0.008813238
"106",1.05,"m1",1,0,0.5,0.3010244,0,0,0.009481279,0,0,0.009481279
"107",1.06,"m1",1,0,0.5,0.3011267,0,0,0.0100226,0,0,0.0100226
"108",1.07,"m1",1,0,0.5,0.3012346,0,0,0.01057785,0,0,0.01057785
"109",1.08,"m1",1,0,0.5,0.3013486,0,0,0.01116549,0,0,0.01116549
"110",1.09,"m1",1,0,0.5,0.3014669,0,0,0.01159895,0,0,0.01159895
"111",1.1,"m1",1,0,0.5,0.3015917,0,0,0.01222737,0,0,0.01222737
"112",1.11,"m1",1,0,0.5,0.3017219,0,0,0.01276272,0,0,0.01276272
"113",1.12,"m1",1,0,0.5,0.301859,0,0,0.01343229,0,0,0.01343229
"114",1.13,"m1",1,0,0.5,0.302002,0,0,0.01400952,0,0,0.01400952
"115",1.14,"m1",1,0,0.5,0.3021521,0,0,0.01471807,0,0,0.01471807
"116",1.15,"m1",1,0,0.5,0.3023107,0,0,0.0155363,0,0,0.0155363
"117",1.16,"m1",1,0,0.5,0.302479,0,0,0.01649686,0,0,0.01649686
"118",1.17,"m1",1,0,0.5,0.3026561,0,0,0.01735407,0,0,0.01735407
"119",1.18,"m1",1,0,0.5,0.3028433,0,0,0.01834788,0,0,0.01834788
"120",1.19,"m1",1,0,0.5,0.3030396,0,0,0.01923625,0,0,0.01923625
"121",1.2,"m1",1,0,0.5,0.3032463,0,0,0.02025541,0,0,0.02025541
"122",1.21,"m1",1,0,0.5,0.3034647,0,0,0.02141204,0,0,0.02141204
"123",1.22,"m1",1,0,0.5,0.3036938,0,0,0.02245155,0,0,0.02245155
"124",1.23,"m1",1,0,0.5,0.3039349,0,0,0.02362132,0,0,0.02362132
"125",1.24,"m1",1,0,0.5,0.3041866,0,0,0.0246706,0,0,0.0246706
"126",1.25,"m1",1,0,0.5,0.3044503,0,0,0.02584307,0,0,0.02584307
"127",1.26,"m1",1,0,0.5,0.3047247,0,0,0.02689184,0,0,0.02689184
"128",1.27,"m1",1,0,0.5,0.305011,0,0,0.02805693,0,0,0.02805693
"129",1.28,"m1",1,0,0.5,0.3053079,0,0,0.02909535,0,0,0.02909535
"130",1.29,"m1",1,0,0.5,0.3056135,0,0,0.02995363,0,0,0.02995363
"131",1.3,"m1",1,0,0.5,0.3059296,0,0,0.03096962,0,0,0.03096962
"132",1.31,"m1",1,0,0.5,0.3062541,0,0,0.03180518,0,0,0.03180518
"133",1.32,"m1",1,0,0.5,0.3065887,0,0,0.03279319,0,0,0.03279319
"134",1.33,"m1",1,0,0.5,0.3069348,0,0,0.03391362,0,0,0.03391362
"135",1.34,"m1",1,0,0.5,0.3072874,0,0,0.03455312,0,0,0.03455312
"136",1.35,"m1",1,0,0.5,0.307651,0,0,0.03563509,0,0,0.03563509
"137",1.36,"m1",1,0,0.5,0.3080208,0,0,0.03624145,0,0,0.03624145
"138",1.37,"m1",1,0,0.5,0.3084013,0,0,0.03728177,0,0,0.03728177
"139",1.38,"m1",1,0,0.5,0.3087875,0,0,0.03785219,0,0,0.03785219
"140",1.39,"m1",1,0,0.5,0.3091839,0,0,0.03884868,0,0,0.03884868
"141",1.4,"m1",1,0,0.5,0.3095858,0,0,0.0393814,0,0,0.0393814
"142",1.41,"m1",1,0,0.5,0.3099973,0,0,0.04033288,0,0,0.04033288
"143",1.42,"m1",1,0,0.5,0.3104103,0,0,0.04046709,0,0,0.04046709
"144",1.43,"m1",1,0,0.5,0.3108324,0,0,0.04137088,0,0,0.04137088
"145",1.44,"m1",1,0,0.5,0.3112556,0,0,0.04147154,0,0,0.04147154
"146",1.45,"m1",1,0,0.5,0.3116838,0,0,0.04195945,0,0,0.04195945
"147",1.46,"m1",1,0,0.5,0.3121178,0,0,0.04253439,0,0,0.04253439
"148",1.47,"m1",1,0,0.5,0.3125565,0,0,0.0429921,0,0,0.0429921
"149",1.48,"m1",1,0,0.5,0.3130048,0,0,0.04393522,0,0,0.04393522
"150",1.49,"m1",1,0,0.5,0.3134534,0,0,0.04396531,0,0,0.04396531
"151",1.5,"m1",1,0,0.5,0.3139198,0,0,0.04570109,0,0,0.04570109
"152",1.51,"m1",1,0,0.5,0.314382,0,0,0.04529711,0,0,0.04529711
"153",1.52,"m1",1,0,0.5,0.3148629,0,0,0.04713299,0,0,0.04713299
"154",1.53,"m1",1,0,0.5,0.3153397,0,0,0.04672135,0,0,0.04672135
"155",1.54,"m1",1,0,0.5,0.3158438,0,0,0.04940556,0,0,0.04940556
"156",1.55,"m1",1,0,0.5,0.3163391,0,0,0.04853728,0,0,0.04853728
"157",1.56,"m1",1,0,0.5,0.3168706,0,0,0.05209219,0,0,0.05209219
"158",1.57,"m1",1,0,0.5,0.3173982,0,0,0.05170366,0,0,0.05170366
"159",1.58,"m1",1,0,0.5,0.317963,0,0,0.05535184,0,0,0.05535184
"160",1.59,"m1",1,0,0.5,0.318534,0,0,0.05595032,0,0,0.05595032
"161",1.6,"m1",1,0,0.5,0.3191413,0,0,0.05951751,0,0,0.05951751
"162",1.61,"m1",1,0,0.5,0.3197704,0,0,0.06165528,0,0,0.06165528
"163",1.62,"m1",1,0,0.5,0.3204461,0,0,0.06622364,0,0,0.06622364
"164",1.63,"m1",1,0,0.5,0.3211603,0,0,0.06998266,0,0,0.06998266
"165",1.64,"m1",1,0,0.5,0.3219275,0,0,0.07519396,0,0,0.07519396
"166",1.65,"m1",1,0,0.5,0.322744,0,0,0.08000868,0,0,0.08000868
"167",1.66,"m1",1,0,0.5,0.3236052,0,0,0.08439914,0,0,0.08439914
"168",1.67,"m1",1,0,0.5,0.3245195,0,0,0.08960224,0,0,0.08960224
"169",1.68,"m1",1,0,0.5,0.325476,0,0,0.09373651,0,0,0.09373651
"170",1.69,"m1",1,0,0.5,0.3264825,0,0,0.09863974,0,0,0.09863974
"171",1.7,"m1",1,0,0.5,0.3275369,0,0,0.1033319,0,0,0.1033319
"172",1.71,"m1",1,0,0.5,0.3286378,0,0,0.1078862,0,0,0.1078862
"173",1.72,"m1",1,0,0.5,0.3297759,0,0,0.1115341,0,0,0.1115341
"174",1.73,"m1",1,0,0.5,0.3309563,0,0,0.1156865,0,0,0.1156865
"175",1.74,"m1",1,0,0.5,0.3321629,0,0,0.1182447,0,0,0.1182447
"176",1.75,"m1",1,0,0.5,0.3334074,0,0,0.1219575,0,0,0.1219575
"177",1.76,"m1",1,0,0.5,0.3346807,0,0,0.1247832,0,0,0.1247832
"178",1.77,"m1",1,0,0.5,0.33598,0,0,0.1273329,0,0,0.1273329
"179",1.78,"m1",1,0,0.5,0.3373035,0,0,0.1296993,0,0,0.1296993
"180",1.79,"m1",1,0,0.5,0.3386482,0,0,0.1317861,0,0,0.1317861
"181",1.8,"m1",1,0,0.5,0.3400199,0,0,0.1344185,0,0,0.1344185
"182",1.81,"m1",1,0,0.5,0.341408,0,0,0.1360432,0,0,0.1360432
"183",1.82,"m1",1,0,0.5,0.3428285,0,0,0.1392097,0,0,0.1392097
"184",1.83,"m1",1,0,0.5,0.344261,0,0,0.1403767,0,0,0.1403767
"185",1.84,"m1",1,0,0.5,0.3457287,0,0,0.1438396,0,0,0.1438396
"186",1.85,"m1",1,0,0.5,0.3471957,0,0,0.1437615,0,0,0.1437615
"187",1.86,"m1",1,0,0.5,0.3486929,0,0,0.1467291,0,0,0.1467291
"188",1.87,"m1",1,0,0.5,0.3501849,0,0,0.1462143,0,0,0.1462143
"189",1.88,"m1",1,0,0.5,0.3517023,0,0,0.1487018,0,0,0.1487018
"190",1.89,"m1",1,0,0.5,0.3532101,0,0,0.1477688,0,0,0.1477688
"191",1.9,"m1",1,0,0.5,0.3547387,0,0,0.1497991,0,0,0.1497991
"192",1.91,"m1",1,0,0.5,0.3562537,0,0,0.1484737,0,0,0.1484737
"193",1.92,"m1",1,0,0.5,0.3577851,0,0,0.150077,0,0,0.150077
"194",1.93,"m1",1,0,0.5,0.3592993,0,0,0.1483921,0,0,0.1483921
"195",1.94,"m1",1,0,0.5,0.3608259,0,0,0.1496049,0,0,0.1496049
"196",1.95,"m1",1,0,0.5,0.362323,0,0,0.1467153,0,0,0.1467153
"197",1.96,"m1",1,0,0.5,0.3638289,0,0,0.1475767,0,0,0.1475767
"198",1.97,"m1",1,0,0.5,0.3653026,0,0,0.1444243,0,0,0.1444243
"199",1.98,"m1",1,0,0.5,0.3667728,0,0,0.1440803,0,0,0.1440803
"200",1.99,"m1",1,0,0.5,0.3682087,0,0,0.1407167,0,0,0.1407167
"201",2,"m1",1,0,0.5,0.3696387,0,0,0.1401466,0,0,0.1401466
"202",2.01,"m1",1,0,0.5,0.371033,0,0,0.1366357,0,0,0.1366357
"203",2.02,"m1",1,0,0.5,0.3724101,0,0,0.1349633,0,0,0.1349633
"204",2.03,"m1",1,0,0.5,0.3737539,0,0,0.1316839,0,0,0.1316839
"205",2.04,"m1",1,0,0.5,0.3750797,0,0,0.1299332,0,0,0.1299332
"206",2.05,"m1",1,0,0.5,0.3763818,0,0,0.1276089,0,0,0.1276089
"207",2.06,"m1",1,0,0.5,0.3776762,0,0,0.1268417,0,0,0.1268417
"208",2.07,"m1",1,0,0.5,0.3789471,0,0,0.1245516,0,0,0.1245516
"209",2.08,"m1",1,0,0.5,0.3802003,0,0,0.1228087,0,0,0.1228087
"210",2.09,"m1",1,0,0.5,0.3814413,0,0,0.1216216,0,0,0.1216216
"211",2.1,"m1",1,0,0.5,0.3826656,0,0,0.1199831,0,0,0.1199831
"212",2.11,"m1",1,0,0.5,0.383879,0,0,0.1189156,0,0,0.1189156
"213",2.12,"m1",1,0,0.5,0.3850773,0,0,0.1174274,0,0,0.1174274
"214",2.13,"m1",1,0,0.5,0.3862555,0,0,0.115463,0,0,0.115463
"215",2.14,"m1",1,0,0.5,0.3874204,0,0,0.1141658,0,0,0.1141658
"216",2.15,"m1",1,0,0.5,0.3885676,0,0,0.1124254,0,0,0.1124254
"217",2.16,"m1",1,0,0.5,0.3896929,0,0,0.1102814,0,0,0.1102814
"218",2.17,"m1",1,0,0.5,0.3908069,0,0,0.109171,0,0,0.109171
"219",2.18,"m1",1,0,0.5,0.3918909,0,0,0.1062265,0,0,0.1062265
"220",2.19,"m1",1,0,0.5,0.3929666,0,0,0.1054203,0,0,0.1054203
"221",2.2,"m1",1,0,0.5,0.3940046,0,0,0.1017235,0,0,0.1017235
"222",2.21,"m1",1,0,0.5,0.3950265,0,0,0.1001506,0,0,0.1001506
"223",2.22,"m1",1,0,0.5,0.396015,0,0,0.0968753,0,0,0.0968753
"224",2.23,"m1",1,0,0.5,0.3969918,0,0,0.09571927,0,0,0.09571927
"225",2.24,"m1",1,0,0.5,0.3979399,0,0,0.09291635,0,0,0.09291635
"226",2.25,"m1",1,0,0.5,0.398881,0,0,0.0922242,0,0,0.0922242
"227",2.26,"m1",1,0,0.5,0.3997869,0,0,0.08877832,0,0,0.08877832
"228",2.27,"m1",1,0,0.5,0.4006908,0,0,0.08858722,0,0,0.08858722
"229",2.28,"m1",1,0,0.5,0.4015654,0,0,0.08571123,0,0,0.08571123
"230",2.29,"m1",1,0,0.5,0.4024436,0,0,0.08605883,0,0,0.08605883
"231",2.3,"m1",1,0,0.5,0.4033026,0,0,0.08418284,0,0,0.08418284
"232",2.31,"m1",1,0,0.5,0.4041833,0,0,0.08630568,0,0,0.08630568
"233",2.32,"m1",1,0,0.5,0.4050387,0,0,0.08382952,0,0,0.08382952
"234",2.33,"m1",1,0,0.5,0.405934,0,0,0.08773881,0,0,0.08773881
"235",2.34,"m1",1,0,0.5,0.4067979,0,0,0.08466931,0,0,0.08466931
"236",2.35,"m1",1,0,0.5,0.4077073,0,0,0.08912025,0,0,0.08912025
"237",2.36,"m1",1,0,0.5,0.4085922,0,0,0.08671213,0,0,0.08671213
"238",2.37,"m1",1,0,0.5,0.4095151,0,0,0.09044411,0,0,0.09044411
"239",2.38,"m1",1,0,0.5,0.4104201,0,0,0.08869008,0,0,0.08869008
"240",2.39,"m1",1,0,0.5,0.4113819,0,0,0.09425914,0,0,0.09425914
"241",2.4,"m1",1,0,0.5,0.4123193,0,0,0.09186437,0,0,0.09186437
"242",2.41,"m1",1,0,0.5,0.4133189,0,0,0.09795683,0,0,0.09795683
"243",2.42,"m1",1,0,0.5,0.4143007,0,0,0.09621462,0,0,0.09621462
"244",2.43,"m1",1,0,0.5,0.4153498,0,0,0.1028158,0,0,0.1028158
"245",2.44,"m1",1,0,0.5,0.4163741,0,0,0.1003812,0,0,0.1003812
"246",2.45,"m1",1,0,0.5,0.4174707,0,0,0.1074686,0,0,0.1074686
"247",2.46,"m1",1,0,0.5,0.4185352,0,0,0.1043261,0,0,0.1043261
"248",2.47,"m1",1,0,0.5,0.4196769,0,0,0.1118796,0,0,0.1118796
"249",2.48,"m1",1,0,0.5,0.4207791,0,0,0.1080159,0,0,0.1080159
"250",2.49,"m1",1,0,0.5,0.4219491,0,0,0.1146614,0,0,0.1146614
"251",2.5,"m1",1,0,0.5,0.4230862,0,0,0.1114323,0,0,0.1114323
"252",2.51,"m1",1,0,0.5,0.4242817,0,0,0.1171677,0,0,0.1171677
"253",2.52,"m1",1,0,0.5,0.4254367,0,0,0.1131859,0,0,0.1131859
"254",2.53,"m1",1,0,0.5,0.426655,0,0,0.1193967,0,0,0.1193967
"255",2.54,"m1",1,0,0.5,0.4278251,0,0,0.1146657,0,0,0.1146657
"256",2.55,"m1",1,0,0.5,0.4290491,0,0,0.1199563,0,0,0.1199563
"257",2.56,"m1",1,0,0.5,0.4302316,0,0,0.1158861,0,0,0.1158861
"258",2.57,"m1",1,0,0.5,0.4314589,0,0,0.1202703,0,0,0.1202703
"259",2.58,"m1",1,0,0.5,0.4326514,0,0,0.1168649,0,0,0.1168649
"260",2.59,"m1",1,0,0.5,0.4338796,0,0,0.120358,0,0,0.120358
"261",2.6,"m1",1,0,0.5,0.4350798,0,0,0.1176232,0,0,0.1176232
"262",2.61,"m1",1,0,0.5,0.4363214,0,0,0.1216832,0,0,0.1216832
"263",2.62,"m1",1,0,0.5,0.4375273,0,0,0.1181747,0,0,0.1181747
"264",2.63,"m1",1,0,0.5,0.4387804,0,0,0.1228065,0,0,0.1228065
"265",2.64,"m1",1,0,0.5,0.43999,0,0,0.1185363,0,0,0.1185363
"266",2.65,"m1",1,0,0.5,0.4412527,0,0,0.1237458,0,0,0.1237458
"267",2.66,"m1",1,0,0.5,0.4424642,0,0,0.1187271,0,0,0.1187271
"268",2.67,"m1",1,0,0.5,0.4437348,0,0,0.1245217,0,0,0.1245217
"269",2.68,"m1",1,0,0.5,0.4449467,0,0,0.1187684,0,0,0.1187684
"270",2.69,"m1",1,0,0.5,0.446229,0,0,0.1256601,0,0,0.1256601
"271",2.7,"m1",1,0,0.5,0.4474452,0,0,0.119185,0,0,0.119185
"272",2.71,"m1",1,0,0.5,0.4487377,0,0,0.1266699,0,0,0.1266699
"273",2.72,"m1",1,0,0.5,0.449957,0,0,0.1194852,0,0,0.1194852
"274",2.73,"m1",1,0,0.5,0.451243,0,0,0.1260289,0,0,0.1260289
"275",2.74,"m1",1,0,0.5,0.4524486,0,0,0.118153,0,0,0.118153
"276",2.75,"m1",1,0,0.5,0.4537275,0,0,0.1253328,0,0,0.1253328
"277",2.76,"m1",1,0,0.5,0.4549192,0,0,0.1167886,0,0,0.1167886
"278",2.77,"m1",1,0,0.5,0.4561749,0,0,0.1230552,0,0,0.1230552
"279",2.78,"m1",1,0,0.5,0.457369,0,0,0.11702,0,0,0.11702
"280",2.79,"m1",1,0,0.5,0.4586179,0,0,0.1223984,0,0,0.1223984
"281",2.8,"m1",1,0,0.5,0.4598201,0,0,0.1178146,0,0,0.1178146
"282",2.81,"m1",1,0,0.5,0.4610683,0,0,0.122323,0,0,0.122323
"283",2.82,"m1",1,0,0.5,0.4622626,0,0,0.1170393,0,0,0.1170393
"284",2.83,"m1",1,0,0.5,0.4634942,0,0,0.1207001,0,0,0.1207001
"285",2.84,"m1",1,0,0.5,0.4646816,0,0,0.1163638,0,0,0.1163638
"286",2.85,"m1",1,0,0.5,0.4659146,0,0,0.1208378,0,0,0.1208378
"287",2.86,"m1",1,0,0.5,0.4670964,0,0,0.1158149,0,0,0.1158149
"288",2.87,"m1",1,0,0.5,0.4683322,0,0,0.1211102,0,0,0.1211102
"289",2.88,"m1",1,0,0.5,0.46951,0,0,0.115417,0,0,0.115417
"290",2.89,"m1",1,0,0.5,0.4707502,0,0,0.1215408,0,0,0.1215408
"291",2.9,"m1",1,0,0.5,0.4719256,0,0,0.1151924,0,0,0.1151924
